"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","trend","parlaments","kunden","motors","scharon","krise","zertifikate","vorgesehen","tuer","emerging","reisewarnung","issing","ausfallen","delegierten"
"190","gefragt","politiker","golf","umbau","eu","gehoert","bayernlb","tarifrunde","her","korrektur","geld","turbulenzen","index","koalitionsverhandlungen"
"191","moeglichkeiten","region","automobilindustrie","toyota","grenze","erstens","konto","steinbrueck","meter","erneut","madrid","bruttoinlandsprodukts","liegt","wahlergebnis"
"192","arbeitsplatz","internationalen","uniper","diesel","irakkrieg","laengst","emittenten","vorsitzende","kamen","kraeftig","cook","lehman","hierzulande","lager"
"193","technische","spaniens","projekt","ausblick","handel","erklaeren","haeufig","vereinbart","fuehlt","usboersen","studiums","bankensystem","deutschlands","nahles"
"194","verdienen","maerz","gazprom","a","street","gemeinsame","tabelle","besteuerung","hand","kommenden","uhr","europaeer","indikator","posten"
"195","besten","europaparlament","kueste","flugzeuge","provinz","ebene","verdienen","schaeuble","lacht","dividenden","corona","langfristigen","oelpreis","peer"
"196","dienste","prodi","oekologische","post","israelis","zweitens","gilt","faelle","wasser","notierten","hoteliers","schritt","hoeheren","bundesrat"
"197","projekte","polnische","schaeden","firma","wahl","debatten","kreditgeschaeft","gemeinden","beginnt","druck","zehn","fonds","spuerbar","amtszeit"
"198","raet","juni","mio","zehn","islam","wahrnehmung","immobilienpreise","tarifvertrag","platz","entwicklung","stadien","tokio","dynamik","schmidt"
"199","zeit","tuerken","netze","nachfrage","geschichte","forscher","privatkunden","bundeshaushalt","schreibt","rally","studierende","kommenden","vorquartal","vizekanzler"
"200","verantwortung","streit","oelpreise","strategie","israelische","moeglichkeiten","leasing","verpflichtet","vorbei","kursgewinnverhaeltnis","professor","oelpreis","aussenhandel","sozialdemokratie"
