"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","suchen","eumitgliedschaft","afrika","groesster","handel","scheint","insgesamt","vorgesehen","stimme","legten","bewerbung","bankensystem","bundesbank","delegierten"
"190","muenchen","politiker","solaranlagen","gewinne","grenze","reden","kreditwirtschaft","schutz","hand","ausblick","schleswigholstein","bruttoinlandsprodukts","positiv","schmidt"
"191","trend","europaparlament","energiebranche","zetsche","irans","wirtschaftlichen","wohnungsmarkt","verpflichtet","literatur","gaben","uldall","turbulenzen","jahren","roettgen"
"192","transformation","spaniens","bedarf","a","proteste","ebene","gewinne","vorsitzende","her","kommenden","dresden","schritt","drei","beust"
"193","projekte","berlusconis","oekologische","motors","provinz","gemeinsame","vorstand","ii","kamen","korrektur","geld","langfristigen","liegt","posten"
"194","technische","parlaments","projekt","zehn","kreml","forscher","gerade","gemeinden","fuehlt","entwicklung","van","kommenden","stiegen","vizekanzler"
"195","jahren","internationalen","bse","umbau","handelskrieg","funktionieren","konto","anspruch","traegt","emerging","bvb","franken","vorquartal","clement"
"196","kirch","polnische","solar","ausblick","buergerkrieg","laengst","policen","faelle","platz","risiken","de","issing","indikator","kanzlerkandidat"
"197","arbeitsplatz","macron","studie","strategie","hillary","gehoert","fall","steuereinnahmen","lacht","citigroup","menschen","christine","ifw","rechten"
"198","springer","region","mais","toyota","scharon","wahrnehmung","pleite","tarifrunde","sass","kursgewinnverhaeltnis","reisewarnung","lehman","index","amtszeit"
"199","anwendungen","montag","leistung","post","street","erstens","bayernlb","csu","opfer","kraeftig","zehn","europaeer","schlechter","bundesrat"
"200","raet","of","coemissionen","ceo","irakkrieg","revolution","volumen","aenderung","vorbei","usboersen","cook","fonds","industrieproduktion","markus"
