"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","schneller","seite","solaranlagen","nachfrage","proteste","stellen","gewinne","anfrage","stimme","ausblick","madrid","bankensystem","positiv","delegierten"
"190","transformation","politiker","energiebranche","a","handelskrieg","ebene","vorstand","ii","tuer","erneut","schleswigholstein","bruttoinlandsprodukts","hoeheren","clement"
"191","marken","berlusconis","mais","zetsche","grenze","gemeinsame","gerade","schutz","hand","gaben","uldall","turbulenzen","drei","kanzlerkandidat"
"192","kirch","parlaments","bse","motors","buergerkrieg","funktionieren","verkaeufer","gemeinden","her","emerging","dresden","franken","hierzulande","posten"
"193","technische","europaparlament","studie","umbau","provinz","laengst","insgesamt","steuereinnahmen","kamen","kommenden","geld","schritt","liegt","lager"
"194","trend","spaniens","bedarf","toyota","hillary","forscher","fall","tarifrunde","fuehlt","korrektur","bvb","issing","vorquartal","vizekanzler"
"195","springer","internationalen","schaeden","gewinne","kommunistischen","reden","konto","csu","traegt","entwicklung","van","langfristigen","ifw","amtszeit"
"196","moeglichkeiten","region","projekt","ausblick","scharon","gehoert","policen","vorsitzende","platz","risiken","reisewarnung","lehman","indikator","wahlergebnis"
"197","projekte","viktor","kunden","zehn","street","veraendern","wohnungsmarkt","verpflichtet","sass","kursgewinnverhaeltnis","de","europaeer","index","bundesrat"
"198","arbeitsplatz","montag","automobilindustrie","marge","irakkrieg","erstens","privatkunden","anspruch","vorbei","kraeftig","zehn","kommenden","stiegen","schmidt"
"199","raet","polnische","kernkraft","post","kreml","wahrnehmung","bayernlb","besteuerung","koerper","notierten","cook","fonds","industrieproduktion","sprach"
"200","verdienen","prodi","meer","diesel","geschichte","debatten","verzinsung","faelle","lacht","citigroup","wirtschaftlich","oelpreis","deutschlands","abstimmung"
