"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","systeme","koenigreichs","schaeden","verluste","irakkrieg","laengst","tabelle","grundsaetzlich","schaut","kraeftig","dfb","turbulenzen","hierzulande","koalitionsverhandlungen"
"190","angestellten","politiker","verbraucht","chef","vietnam","erklaeren","haeufig","vereinbart","tuer","kaufen","uhr","europaeer","indikator","demokratie"
"191","verdienen","spaniens","ziele","diesel","israelische","leisten","pro","vorgesehen","lacht","korrektur","airlines","bankensystem","aussenhandel","bayerns"
"192","suchen","region","kernkraft","flugzeuge","israelis","debatten","konto","aenderung","fuehlt","volatilitaet","foto","fonds","juli","republik"
"193","raet","polnische","oelpreise","a","wahl","zweitens","leasing","ii","kamen","erneut","flughaefen","tokio","umsaetze","lager"
"194","zeit","internationalen","handel","ausblick","islam","krise","verdienen","bundeshaushalt","beginnt","kommenden","adidas","oelpreis","jahresende","peer"
"195","school","maerz","venezuela","post","grenze","gemeinsame","gilt","gemeinden","hand","notierten","hafen","bruttoinlandsprodukts","dynamik","schmidt"
"196","wettbewerber","prodi","oekologische","telekom","street","erstens","vergleich","besteuerung","wasser","standen","zehn","langfristigen","impulse","posten"
"197","verantwortung","tuerken","menge","firma","wahlen","forscher","bayernlb","faelle","meter","druck","woche","wim","deutschlands","fluechtlingskrise"
"198","duesseldorf","juni","netze","usa","geschichte","wahrnehmung","regulierung","zustaendigen","schreibt","entwicklung","mittelmeer","kommenden","drittel","sozialdemokratie"
"199","lernen","jacques","japan","strich","eu","ebene","vermoegens","neuverschuldung","raum","citigroup","tage","schritt","vorquartal","amtszeit"
"200","besten","aires","tankstellen","grossaktionaer","handel","wirtschaft","kreditgeschaeft","bundesfinanzministerium","ruft","werte","chemnitz","prozentpunkte","private","grossen"
