"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","systeme","berlusconis","energiebranche","motors","scharon","erstens","bayernlb","ii","her","emerging","restaurants","turbulenzen","indikator","wahlergebnis"
"190","raet","politiker","projekt","toyota","irakkrieg","gehoert","risikovorsorge","schaeuble","schaut","usboersen","dfb","lehman","oelpreis","demokratie"
"191","arbeitsplatz","region","kueste","verluste","eu","krise","konto","vorsitzende","meter","erneut","uhr","bruttoinlandsprodukts","liegt","koalitionsverhandlungen"
"192","verdienen","spaniens","ziele","diesel","street","erklaeren","emittenten","zustaendigen","kamen","korrektur","madrid","europaeer","drittel","lager"
"193","dienste","internationalen","gazprom","flugzeuge","grenze","laengst","haeufig","vereinbart","fuehlt","kraeftig","spielern","bankensystem","hierzulande","nahles"
"194","besten","maerz","mio","ausblick","israelis","zweitens","tabelle","besteuerung","hand","druck","stadien","bip","jahresende","peer"
"195","lernen","prodi","oekologische","a","wahl","krisen","gilt","faelle","lacht","kommenden","professor","fonds","aussenhandel","posten"
"196","zeit","polnische","welt","firma","provinz","ebene","verdienen","tarifrunde","wasser","dividenden","studierende","tokio","dynamik","schmidt"
"197","projekte","europaparlament","oelpreise","zehn","islam","forscher","leasing","gemeinden","beginnt","notierten","zehn","langfristigen","umsaetze","vizekanzler"
"198","gefragt","tuerken","schaeden","post","handel","debatten","kreditgeschaeft","renten","schreibt","entwicklung","hoteliers","schritt","betriebe","fluechtlingskrise"
"199","verantwortung","juni","tankstellen","gewinne","israelische","wahrnehmung","vermoegens","aenderung","vorbei","standen","foto","kommenden","stiegen","sozialdemokratie"
"200","trend","jacques","kernkraft","strategie","geschichte","wirtschaft","vergleich","bundeshaushalt","platz","rally","maerz","oelpreis","ausfallen","amtszeit"
