"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","dienstleister","athen","leistung","cashflow","demonstranten","verstanden","langfristig","mitarbeiter","satz","kommenden","ag","schritt","stiegen","fluechtlingspolitik"
"190","bewerber","politiker","eegumlage","eon","kiew","scheint","pleite","plaene","leser","kursgewinnverhaeltnis","jahr","bruttoinlandsprodukts","ifw","genossen"
"191","grosse","sieg","versorgung","groesster","diktator","westen","mietendeckel","notwendig","sass","erneut","kostet","kapital","positiv","volksparteien"
"192","technische","mays","bedarf","gewinnwarnung","irans","ebene","eigentumswohnungen","warnte","kamen","kursziel","flaechen","sparer","positiven","guttenberg"
"193","grossen","spaniens","rohstoff","verluste","meer","sehen","ey","hauptgeschaeftsfuehrer","traegt","entwicklung","de","bankensystem","liegt","posten"
"194","suchen","koenigreichs","herstellung","umbau","grenze","wahrnehmung","vonovia","gemeinden","platz","ausblick","walter","kommenden","schlechter","koalitionsverhandlungen"
"195","trend","viktor","coemissionen","aufsichtsratschef","wirtschaft","erstens","vorstand","antraege","fuehlt","korrektur","abitur","langfristigen","schrumpfen","sprach"
"196","raet","rubel","nutzung","m","davos","laengst","policen","faelle","literatur","zinserhoehungen","fach","zinspolitik","indikator","schmidt"
"197","kuenstlicher","montag","oekologische","zehn","kontrolle","modernen","konto","bruessel","lacht","leitzinsen","uhr","oelpreis","index","amtszeit"
"198","arbeitsplatz","eumitgliedschaft","temperaturen","airline","provinz","gehoert","bayernlb","bundeshaushalt","gehen","volatilitaet","business","franken","vorquartal","kraft"
"199","roboter","berlusconis","ziel","zetsche","unterstuetzung","diejenigen","wohneigentum","anspruch","her","gaben","halle","issing","september","spahn"
"200","projekte","juni","milch","a","proteste","gemeinsame","gewinne","verband","opfer","legten","dresden","lehman","pandemie","schwarzgelb"
