"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","technische","politiker","oekologisch","airline","handel","scheint","mietendeckel","ba","stimme","kommenden","de","kapital","bundesbank","delegierten"
"190","marken","rubel","bedarf","ceo","islamisten","forscher","insgesamt","vorgesehen","tuer","korrektur","madrid","christine","liegt","spahn"
"191","ibm","koenigreichs","afrika","aufsichtsratschef","kreml","wahrnehmung","wohnungsmarkt","abschaffung","traegt","volatilitaet","menschen","schritt","september","vizekanzler"
"192","projekte","eumitgliedschaft","opel","marge","proteste","verstanden","vorstand","bruessel","literatur","zinserhoehungen","halle","bankensystem","indikator","schwarzgelb"
"193","unternehmensberater","sunak","solaranlagen","zehn","millionen","ebene","gewinne","anspruch","kamen","ausblick","mitarbeiter","bruttoinlandsprodukts","stiegen","abstimmung"
"194","suchen","of","oekologische","zetsche","uhr","gemeinsame","konto","faelle","her","entwicklung","dresden","kommenden","jahren","amtszeit"
"195","trend","spaniens","versorgung","strategie","provinz","laengst","gerade","notwendig","fuehlt","kursziel","sonntag","langfristigen","ifw","posten"
"196","raet","montag","temperaturen","umbau","buergerkrieg","diejenigen","pleite","gemeinden","sass","gaben","bewerbung","franken","gestiegenen","bundesrat"
"197","jahren","berlusconis","einsatz","cashflow","handelskrieg","gehoert","policen","ii","platz","legten","van","issing","schrumpfen","sprach"
"198","erklaert","parlaments","energiebranche","a","ukrainischen","funktionieren","bayernlb","hauptgeschaeftsfuehrer","lacht","kursgewinnverhaeltnis","uldall","lehman","drei","roettgen"
"199","roboter","region","kunden","ausblick","hillary","erstens","privatkunden","aenderung","ruft","emerging","schleswigholstein","oelpreis","vorquartal","beust"
"200","arbeitsplatz","macron","coemissionen","motors","wirtschaft","wirtschaftlichen","fall","tarifrunde","opfer","usboersen","bvb","europaeer","schlechter","schmidt"
