"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","muenchen","sieg","versorgung","strategie","grenze","verstanden","fuenf","mitarbeiter","satz","kommenden","sonntag","turbulenzen","zew","delegierten"
"190","technische","of","rohstoff","groesster","handel","ebene","mietendeckel","plaene","leser","kursziel","de","kapital","positiv","volksparteien"
"191","raet","mays","milch","aufsichtsratschef","kiew","forscher","ey","antraege","sass","erneut","flaechen","sparer","bundesbank","guttenberg"
"192","suchen","politiker","nutzung","m","wirtschaft","wahrnehmung","pleite","notwendig","traegt","korrektur","abitur","bankensystem","schrumpfen","koalitionsverhandlungen"
"193","grossen","spaniens","oekologische","marge","davos","modernen","vorstand","hauptgeschaeftsfuehrer","kamen","ausblick","walter","bruttoinlandsprodukts","liegt","posten"
"194","ibm","rubel","leistung","zehn","irans","sehen","vonovia","bruessel","fuehlt","sp","fach","kommenden","stiegen","spahn"
"195","grosse","koenigreichs","energiebranche","verluste","meer","laengst","gewinne","ba","platz","zinserhoehungen","business","langfristigen","indikator","amtszeit"
"196","marken","viktor","solar","airline","provinz","westen","konto","faelle","literatur","entwicklung","halle","franken","schlechter","sprach"
"197","forschung","eumitgliedschaft","temperaturen","umbau","islamisten","erstens","wohneigentum","gemeinden","lacht","volatilitaet","ausstellung","issing","september","schwarzgelb"
"198","erklaert","montag","bedarf","cashflow","millionen","gehoert","policen","fdp","her","gaben","dresden","lehman","drei","schmidt"
"199","projekte","berlusconis","strompreis","zetsche","proteste","diejenigen","fall","bundeshaushalt","opfer","legten","uhr","zinspolitik","pandemie","roettgen"
"200","trend","parlaments","gazprom","a","kontrolle","gemeinsame","bayernlb","anspruch","ruft","leitzinsen","van","oelpreis","vorquartal","beust"
