"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","systeme","region","hohen","diesel","israelische","leisten","tabelle","kraft","schaut","volatilitaet","airlines","turbulenzen","aussenhandel","koalitionsverhandlungen"
"190","verdienen","spaniens","oelpreise","verluste","militaerisch","scheint","leasing","ii","tuer","kraeftig","uhr","tokio","indikator","bayerns"
"191","zeit","polnische","kernkraft","flugzeuge","israelis","zweitens","konto","grundsaetzlich","beginnt","korrektur","winter","zinserhoehungen","bundesbank","wahlergebnis"
"192","angestellten","politiker","ziele","chef","islam","erklaeren","verdienen","vereinbart","lacht","kaufen","foto","oelpreis","jahresende","peer"
"193","wettbewerber","internationalen","verbraucht","ausblick","vietnam","debatten","vergleich","besteuerung","fuehlt","kommenden","oktober","inflationsraten","dynamik","republik"
"194","suchen","maerz","neue","a","wahl","gemeinsame","haeufig","gemeinden","schreibt","erneut","zehn","wim","umsaetze","schmidt"
"195","school","koenigreichs","japan","post","grenze","wirtschaft","bayernlb","bundeshaushalt","kamen","standen","christian","fonds","impulse","lager"
"196","raet","prodi","schaeden","firma","geschichte","erstens","regulierung","aenderung","meter","notierten","adidas","bruttoinlandsprodukts","hoehere","sozialdemokratie"
"197","duesseldorf","tuerken","energieeffizienz","telekom","wahlen","wahrnehmung","pro","zustaendigen","hand","citigroup","mittelmeer","kommenden","private","fluechtlingskrise"
"198","verantwortung","jacques","coemissionen","grossaktionaer","street","krise","gilt","faelle","wasser","entwicklung","art","langfristigen","deutschlands","grossen"
"199","group","juni","netze","usa","handel","europas","vermoegens","renten","ruft","rally","chemnitz","schritt","vorquartal","cduchefin"
"200","projekte","aires","oekologische","strategie","trade","ebene","kreditgeschaeft","neuverschuldung","freunden","werte","architekten","frankfurt","drittel","rotgruene"
