"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","technische","parlaments","golf","motors","scharon","gehoert","zertifikate","ii","schaut","emerging","van","turbulenzen","deutschlands","republik"
"190","gefragt","politiker","automobilindustrie","toyota","eu","erstens","bayernlb","vorsitzende","her","usboersen","studiums","lehman","hierzulande","wahlergebnis"
"191","moeglichkeiten","region","projekt","verluste","grenze","gemeinsame","konto","zustaendigen","meter","erneut","madrid","bruttoinlandsprodukts","ausfallen","koalitionsverhandlungen"
"192","arbeitsplatz","spaniens","energiebranche","diesel","irakkrieg","krisen","emittenten","vereinbart","kamen","korrektur","uhr","europaeer","indikator","lager"
"193","raet","internationalen","gazprom","ausblick","street","laengst","haeufig","schaeuble","hand","kraeftig","spielern","bankensystem","drittel","nahles"
"194","lernen","maerz","kueste","flugzeuge","israelis","ebene","tabelle","besteuerung","fuehlt","kommenden","stadien","bip","liegt","posten"
"195","dienste","prodi","mio","a","provinz","erklaeren","verdienen","faelle","lacht","dividenden","pandemie","schritt","oelpreis","peer"
"196","besten","europaparlament","schaeden","firma","handel","forscher","gilt","gemeinden","wasser","druck","studierende","fonds","dynamik","amtszeit"
"197","trend","polnische","welt","zehn","islam","zweitens","kreditgeschaeft","tarifrunde","beginnt","notierten","professor","tokio","aussenhandel","schmidt"
"198","zeit","juni","oekologische","post","wahl","debatten","leasing","bundeshaushalt","schreibt","entwicklung","zehn","kommenden","umsaetze","sozialdemokratie"
"199","projekte","tuerken","oelpreise","gewinne","israelische","wahrnehmung","privatkunden","aenderung","platz","rally","hoteliers","langfristigen","jahresende","vizekanzler"
"200","verantwortung","jacques","netze","nachfrage","geschichte","revolution","grundsaetzlich","renten","opfer","standen","corona","oelpreis","spuerbar","fluechtlingskrise"
