"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","lieferanten","koenigreichs","kernkraft","verluste","irakkrieg","laengst","tabelle","grundsaetzlich","tuer","emerging","dresden","turbulenzen","indikator","demokratie"
"190","verdienen","politiker","ziele","diesel","israelische","erklaeren","leasing","kraft","schaut","korrektur","studierende","europaeer","juli","zustimmung"
"191","angestellten","region","venezuela","flugzeuge","israelis","leisten","haeufig","ii","lacht","kraeftig","airlines","bankensystem","aussenhandel","bayerns"
"192","suchen","spaniens","schaeden","chef","vietnam","gemeinsame","konto","vereinbart","beginnt","erneut","uhr","fonds","hoehere","republik"
"193","wettbewerber","polnische","oelpreise","ausblick","wahl","forscher","verdienen","aenderung","fuehlt","kommenden","foto","tokio","umsaetze","peer"
"194","zeit","internationalen","energiebranche","a","islam","debatten","gilt","gemeinden","meter","kaufen","adidas","oelpreis","dynamik","schmidt"
"195","school","maerz","verbraucht","firma","grenze","zweitens","vergleich","besteuerung","schreibt","notierten","zehn","wim","jahresende","sozialdemokratie"
"196","raet","prodi","neue","post","wahlen","wahrnehmung","pro","bundeshaushalt","hand","standen","mittelmeer","bruttoinlandsprodukts","impulse","lager"
"197","verantwortung","tuerken","japan","telekom","street","ebene","bayernlb","faelle","kamen","rally","christian","langfristigen","deutschlands","fluechtlingskrise"
"198","duesseldorf","juni","menge","usa","geschichte","krise","regulierung","zustaendigen","wasser","werte","art","kommenden","private","posten"
"199","group","jacques","netze","grossaktionaer","handel","erstens","vermoegens","neuverschuldung","ruft","entwicklung","chemnitz","schritt","vorquartal","grossen"
"200","lernen","aires","oekologische","strategie","trade","wirtschaft","kreditgeschaeft","renten","freunden","citigroup","woche","frankfurt","inland","rotgruene"
