"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","systeme","berlusconis","kueste","verluste","vietnam","gemeinsame","bayernlb","vorsitzende","her","usboersen","madrid","turbulenzen","index","delegierten"
"190","arbeitsplatz","politiker","projekt","umbau","irakkrieg","erstens","emittenten","schaeuble","schaut","emerging","uhr","europaeer","indikator","demokratie"
"191","raet","region","ziele","chef","grenze","zweitens","haeufig","vereinbart","meter","korrektur","spielern","bruttoinlandsprodukts","jahresende","wahlergebnis"
"192","verdienen","spaniens","energiebranche","diesel","israelis","erklaeren","konto","ii","fuehlt","erneut","professor","prozentpunkte","dynamik","lager"
"193","dienste","internationalen","welt","flugzeuge","street","krise","tabelle","besteuerung","lacht","kraeftig","stadien","bankensystem","hierzulande","nahles"
"194","zeit","polnische","mio","ausblick","wahl","debatten","gilt","tarifrunde","kamen","kommenden","dfb","fonds","aussenhandel","peer"
"195","lernen","maerz","oekologische","a","islam","laengst","risikovorsorge","gemeinden","hand","notierten","studierende","tokio","drittel","schmidt"
"196","besten","prodi","schaeden","firma","provinz","ebene","verdienen","faelle","beginnt","druck","zehn","oelpreis","deutschlands","posten"
"197","gefragt","tuerken","kernkraft","post","eu","forscher","leasing","aenderung","wasser","dividenden","foto","langfristigen","umsaetze","fluechtlingskrise"
"198","school","juni","oelpreise","zehn","israelische","wahrnehmung","vermoegens","renten","schreibt","entwicklung","maerz","schritt","stiegen","sozialdemokratie"
"199","verantwortung","europaparlament","venezuela","gewinne","wahlen","leisten","vergleich","zustaendigen","raum","standen","mittelmeer","wim","vorquartal","vizekanzler"
"200","projekte","jacques","tankstellen","strategie","geschichte","wirtschaft","regulierung","bundeshaushalt","opfer","rally","adidas","kommenden","impulse","amtszeit"
