"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","app","koenigreichs","projekt","telekom","vietnam","krise","emittenten","schaeuble","schaut","emerging","professor","turbulenzen","indikator","wahlergebnis"
"190","systeme","politiker","welt","chef","irakkrieg","laengst","tabelle","vereinbart","tuer","korrektur","uhr","europaeer","juli","demokratie"
"191","dienste","spaniens","energiebranche","verluste","israelische","gemeinsame","konto","vorgesehen","meter","volatilitaet","dfb","bankensystem","hierzulande","republik"
"192","raet","region","mio","diesel","israelis","zweitens","haeufig","besteuerung","fuehlt","kraeftig","winter","fonds","dynamik","nahles"
"193","verdienen","internationalen","schaeden","flugzeuge","wahl","erklaeren","gilt","ii","lacht","erneut","woche","tokio","jahresende","lager"
"194","zeit","polnische","kernkraft","a","street","debatten","verdienen","aenderung","kamen","notierten","foto","bruttoinlandsprodukts","aussenhandel","peer"
"195","school","maerz","bundesnetzagentur","ausblick","islam","erstens","bayernlb","faelle","beginnt","kommenden","tage","oelpreis","umsaetze","schmidt"
"196","wettbewerber","prodi","oelpreise","post","grenze","ebene","leasing","gemeinden","hand","standen","mittelmeer","langfristigen","drittel","posten"
"197","lernen","tuerken","venezuela","firma","wahlen","wahrnehmung","vergleich","bundeshaushalt","wasser","druck","adidas","bip","deutschlands","fluechtlingskrise"
"198","besten","juni","oekologische","strategie","eu","forscher","regulierung","tarifrunde","schreibt","entwicklung","hafen","wim","vorquartal","sozialdemokratie"
"199","projekte","jacques","handel","zehn","geschichte","leisten","vermoegens","neuverschuldung","raum","werte","zehn","schritt","impulse","vizekanzler"
"200","gefragt","aires","netze","strich","handel","wirtschaft","kreditgeschaeft","zustaendigen","freunden","citigroup","restaurants","kommenden","stiegen","grossen"
