"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","raet","politiker","bedarf","gewinnwarnung","grenze","entsteht","wohnraum","vorgesehen","satz","tecdax","halle","probleme","zuversicht","kraft"
"190","besten","osteuropa","rohstoffen","eads","amerikanischer","wahrnehmung","kreditwirtschaft","hauptgeschaeftsfuehrer","kamen","vortag","uhr","kommenden","zew","wowereit"
"191","muenchen","eugipfel","transformation","groesster","indonesien","gut","gewerbeimmobilien","entlastung","platz","korrektur","woche","turbulenzen","private","genossen"
"192","innovative","sieg","strompreis","kurs","diktator","theorie","langfristig","gemeinden","sass","europaeischen","ag","vereinigten","vorquartal","europawahl"
"193","technische","spaniens","projekt","umbau","irakischen","veraenderung","gebaeude","faelle","gehen","kommenden","qualitaet","zinspolitik","januar","fdpchef"
"194","angestellten","auslaendischen","gentechnik","oracle","kerry","entwickeln","anlagen","bundeshaushalt","traegt","erneut","kostet","bankensystem","schlechter","wahlergebnis"
"195","grossen","unsicherheit","umbau","m","irans","erfahrungen","vonovia","plaene","lacht","leitzinsen","arbeiten","sparer","index","posten"
"196","dienstleister","juni","versorgung","eon","transatlantischen","erstens","policen","mitarbeiter","leser","volatilitaet","walter","langfristigen","bundesbank","kanzlerkandidat"
"197","roboter","athen","rohstoff","zehn","kontrolle","verstanden","vorstand","antraege","fuehlt","ausblick","projekt","kapital","indikator","huber"
"198","trend","koenigreichs","projekte","airline","demonstranten","scheint","ey","tarifrunde","koerper","bloomberg","abitur","oelpreis","positiven","cducsu"
"199","suchen","montag","ziel","china","wall","eindruck","mietendeckel","bruessel","literatur","zinserhoehungen","passagiere","lehman","hoeheren","delegierten"
"200","potenzial","niederlande","oekologische","werke","staats","gehoert","wohneigentum","warnte","raus","billionen","fach","issing","pandemie","schmidt"
