"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","ibm","of","nutzung","verluste","irans","verstanden","insgesamt","plaene","leser","kommenden","abitur","turbulenzen","ifw","guttenberg"
"190","technische","mays","versorgung","airline","handel","scheint","mietendeckel","antraege","tuer","korrektur","fach","kapital","positiv","koalitionsverhandlungen"
"191","suchen","politiker","solar","aufsichtsratschef","grenze","wahrnehmung","ey","ba","traegt","ausblick","flaechen","sparer","liegt","posten"
"192","marken","rubel","energiebranche","strategie","islamisten","forscher","vorstand","hauptgeschaeftsfuehrer","sass","zinserhoehungen","de","bankensystem","bundesbank","abstimmung"
"193","raet","koenigreichs","leistung","marge","provinz","laengst","vonovia","bruessel","kamen","kursziel","business","bruttoinlandsprodukts","schrumpfen","spahn"
"194","projekte","eumitgliedschaft","einsatz","umbau","millionen","ebene","konto","notwendig","literatur","volatilitaet","halle","kommenden","stiegen","bundesrat"
"195","unternehmensberater","spaniens","bedarf","zehn","meer","gemeinsame","gewinne","abschaffung","fuehlt","entwicklung","sonntag","langfristigen","indikator","sprach"
"196","trend","macron","afrika","cashflow","proteste","diejenigen","pleite","heil","her","kursgewinnverhaeltnis","dresden","franken","september","amtszeit"
"197","jahren","montag","temperaturen","zetsche","wirtschaft","gehoert","wohneigentum","anspruch","platz","gaben","bewerbung","issing","schlechter","schwarzgelb"
"198","grossen","viktor","oekologisch","motors","uhr","erstens","bayernlb","faelle","lacht","legten","uhr","lehman","drei","roettgen"
"199","arbeitsplatz","berlusconis","kernkraft","a","buergerkrieg","funktionieren","gerade","bundeshaushalt","opfer","sp","uldall","oelpreis","vorquartal","schmidt"
"200","potenzial","region","oekologische","ausblick","handelskrieg","sehen","policen","gemeinden","ruft","leitzinsen","van","zinspolitik","jahren","beust"
