"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","gefragt","parlaments","projekt","motors","eu","scheint","bayernlb","zustaendigen","traegt","volatilitaet","van","issing","drittel","clement"
"190","trend","politiker","energiebranche","umbau","scharon","gemeinsame","immobilienpreise","tarifrunde","meter","erneut","reisewarnung","turbulenzen","index","demokratie"
"191","raet","region","kunden","toyota","grenze","erstens","zertifikate","steinbrueck","her","kommenden","madrid","lehman","liegt","wahlergebnis"
"192","arbeitsplatz","spaniens","automobilindustrie","a","handel","stellen","privatkunden","besteuerung","kamen","korrektur","cook","bankensystem","indikator","lager"
"193","projekte","internationalen","golf","ausblick","irakkrieg","laengst","konto","vereinbart","hand","kraeftig","corona","bruttoinlandsprodukts","deutschlands","bundesrat"
"194","moeglichkeiten","europaparlament","gazprom","diesel","street","erklaeren","emittenten","gemeinden","fuehlt","rally","staatsanwaltschaft","europaeer","hierzulande","nahles"
"195","verdienen","maerz","bedarf","firma","provinz","ebene","verzinsung","vorsitzende","wasser","usboersen","studiums","schritt","vorquartal","posten"
"196","technische","prodi","kueste","zehn","proteste","zweitens","haeufig","schaeuble","lacht","notierten","uhr","langfristigen","hoeheren","amtszeit"
"197","zeit","polnische","waerme","flugzeuge","israelis","debatten","tabelle","faelle","beginnt","dividenden","zehn","fonds","kommende","peer"
"198","besten","streit","netze","post","wahl","wahrnehmung","verdienen","anspruch","platz","entwicklung","hoteliers","kommenden","spuerbar","schmidt"
"199","dienste","juni","schaeden","nachfrage","geschichte","moeglichkeiten","insgesamt","tarifvertrag","opfer","druck","stadien","tokio","oelpreis","vizekanzler"
"200","nachhaltigkeit","tuerken","einsatz","strategie","islam","revolution","gilt","verpflichtet","vorbei","kursgewinnverhaeltnis","studierende","oelpreis","dynamik","sozialdemokratie"
