"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","bewerber","of","eu","groesster","grenze","forscher","fuenf","plaene","satz","kommenden","mitarbeiter","turbulenzen","ifw","volksparteien"
"190","raet","mays","milch","verluste","davos","wahrnehmung","mietendeckel","heil","leser","kursziel","abitur","kapital","positiv","guttenberg"
"191","technische","politiker","nutzung","elektroautos","irans","modernen","ey","antraege","traegt","ausblick","fach","sparer","liegt","koalitionsverhandlungen"
"192","suchen","spaniens","energiebranche","aufsichtsratschef","handel","laengst","vorstand","hauptgeschaeftsfuehrer","sass","korrektur","walter","bankensystem","schrumpfen","bundesrat"
"193","ibm","macron","oekologische","airline","meer","scheint","vonovia","ba","kamen","zinserhoehungen","sonntag","bruttoinlandsprodukts","bundesbank","posten"
"194","marken","rubel","solar","umbau","kiew","ebene","gewinne","bruessel","fuehlt","volatilitaet","de","kommenden","stiegen","spahn"
"195","grossen","koenigreichs","einsatz","marge","provinz","sehen","konto","notwendig","platz","kursgewinnverhaeltnis","business","langfristigen","indikator","amtszeit"
"196","grosse","eumitgliedschaft","temperaturen","zehn","islamisten","gehoert","pleite","faelle","literatur","entwicklung","halle","franken","schlechter","sprach"
"197","jahren","viktor","bedarf","cashflow","proteste","gemeinsame","wohneigentum","bundeshaushalt","her","sp","dresden","issing","september","schwarzgelb"
"198","projekte","montag","leistung","zetsche","wirtschaft","westen","gerade","gemeinden","lacht","gaben","uhr","lehman","drei","schmidt"
"199","arbeitsplatz","berlusconis","gazprom","a","millionen","erstens","bayernlb","abschaffung","opfer","legten","bewerbung","zinspolitik","pandemie","roettgen"
"200","unternehmensberater","parlaments","afrika","ausblick","uhr","funktionieren","policen","ii","ruft","leitzinsen","uldall","oelpreis","vorquartal","beust"
