"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","krise","parlaments","subventionen","umbau","hillary","gemeinsame","fall","csu","wasser","volatilitaet","geld","issing","drei","clement"
"190","nachhaltigkeit","spaniens","meer","motors","grenze","gehoert","privatkunden","vorgesehen","tuer","dividenden","bvb","turbulenzen","inflation","delegierten"
"191","raet","internationalen","projekt","toyota","scharon","erstens","bayernlb","gemeinden","her","kommenden","madrid","bankensystem","hoeheren","wahlergebnis"
"192","trend","politiker","automobilindustrie","firma","provinz","stellen","zertifikate","tarifrunde","traegt","rally","van","bruttoinlandsprodukts","liegt","lager"
"193","moeglichkeiten","region","kunden","ausblick","handel","erklaeren","verzinsung","besteuerung","kamen","erneut","reisewarnung","lehman","index","amtszeit"
"194","arbeitsplatz","europaparlament","gazprom","nachfrage","irakkrieg","ebene","konto","steinbrueck","fuehlt","korrektur","dresden","teuerung","indikator","posten"
"195","projekte","streit","golf","a","street","laengst","wohnungsmarkt","vorsitzende","hand","kraeftig","cook","schritt","hierzulande","bundesrat"
"196","verdienen","maerz","bedarf","zehn","proteste","debatten","tabelle","anfrage","lacht","entwicklung","staatsanwaltschaft","langfristigen","vorquartal","peer"
"197","besten","prodi","einsatz","diesel","geschichte","veraendern","haeufig","anspruch","platz","usboersen","zehn","kommenden","stiegen","nahles"
"198","technische","polnische","netze","post","israelis","wahrnehmung","emittenten","faelle","beginnt","notierten","studiums","europaeer","deutschlands","vizekanzler"
"199","zeit","juni","kueste","flugzeuge","islam","forscher","verkaeufer","verpflichtet","ruft","risiken","studierende","fonds","oelpreis","sprach"
"200","dienste","tuerken","tankstellen","gewinne","wahl","zweitens","insgesamt","schaeuble","sass","druck","de","tokio","kommende","schmidt"
