"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","dienstleister","of","eegumlage","gewinnwarnung","handel","verstanden","langfristig","vorgesehen","satz","erneut","jahr","turbulenzen","positiv","posten"
"190","bewerber","sieg","leistung","groesster","kiew","scheint","mietendeckel","warnte","leser","sp","kostet","sparer","zew","delegierten"
"191","grosse","politiker","versorgung","marge","grenze","erstens","pleite","plaene","sass","kommenden","de","kapital","stiegen","volksparteien"
"192","technische","mays","bedarf","verluste","verteidigung","sehen","ey","gemeinden","kamen","kursziel","flaechen","bruttoinlandsprodukts","bundesbank","guttenberg"
"193","grossen","spaniens","rohstoff","m","wirtschaft","ebene","vonovia","notwendig","traegt","entwicklung","abitur","bankensystem","liegt","koalitionsverhandlungen"
"194","suchen","viktor","nutzung","aufsichtsratschef","irans","westen","policen","antraege","platz","korrektur","walter","kommenden","schrumpfen","sprach"
"195","raet","rubel","oekologische","zehn","davos","laengst","vorstand","bundeshaushalt","fuehlt","ausblick","fach","langfristigen","indikator","schuldenbremse"
"196","trend","koenigreichs","milch","airline","meer","wahrnehmung","konto","hauptgeschaeftsfuehrer","literatur","zinserhoehungen","seite","zinspolitik","schlechter","amtszeit"
"197","roboter","eumitgliedschaft","solar","umbau","kontrolle","modernen","bayernlb","bruessel","lacht","leitzinsen","business","franken","index","kraft"
"198","arbeitsplatz","montag","coemissionen","cashflow","provinz","gehoert","wohneigentum","ba","her","volatilitaet","uhr","issing","september","schmidt"
"199","ibm","berlusconis","strompreis","zetsche","unterstuetzung","diejenigen","gewinne","faelle","opfer","gaben","halle","lehman","drei","spahn"
"200","marken","juni","energiebranche","a","islamisten","gemeinsame","fall","anspruch","gehen","legten","dresden","oelpreis","pandemie","schwarzgelb"
