"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","trend","berlusconis","netze","nachfrage","proteste","erklaeren","vorstand","steuereinnahmen","stimme","dividenden","uldall","bruttoinlandsprodukts","ausfallen","kanzlerkandidat"
"190","springer","parlaments","bse","umbau","buergerkrieg","stellen","gerade","tarifrunde","tuer","emerging","bvb","teuerung","drei","clement"
"191","moeglichkeiten","politiker","waerme","motors","hillary","ebene","fall","csu","traegt","rally","madrid","turbulenzen","hoeheren","lager"
"192","besten","internationalen","schaeden","firma","grenze","funktionieren","policen","anfrage","her","erneut","geld","franken","indikator","wahlergebnis"
"193","raet","spaniens","projekt","a","handel","laengst","verkaeufer","gemeinden","fuehlt","kommenden","dresden","issing","index","vizekanzler"
"194","arbeitsplatz","seite","bedarf","ausblick","scharon","erstens","konto","schutz","hand","korrektur","reisewarnung","schritt","vorquartal","schmidt"
"195","krise","europaparlament","meer","toyota","street","forscher","neugeschaeft","besteuerung","kamen","entwicklung","zehn","lehman","liegt","amtszeit"
"196","technische","region","automobilindustrie","zehn","irakkrieg","gehoert","insgesamt","vorsitzende","ruft","kraeftig","van","langfristigen","hierzulande","posten"
"197","projekte","polnische","kunden","post","kommunistischen","debatten","privatkunden","steinbrueck","sass","risiken","cook","kommenden","stiegen","sprach"
"198","verdienen","prodi","oekologische","diesel","kreml","veraendern","bayernlb","faelle","lacht","notierten","de","europaeer","schlechter","bundesrat"
"199","einsatz","viktor","einsatz","gewinne","geschichte","zweitens","wohnungsmarkt","anspruch","platz","usboersen","studiums","fonds","spuerbar","ampel"
"200","zeit","juni","gazprom","marge","spannungen","revolution","verzinsung","verpflichtet","opfer","druck","wirtschaftlich","oelpreis","kommende","peer"
