"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"190","schneller","internationalen","kernkraft","mercedes","wahl","laengst","verdienen","vereinbart","tuer","kraeftig","dfb","turbulenzen","jahresende","bundeswehr"
"191","wettbewerber","spaniens","japan","chef","sowjetunion","wirtschaft","tabelle","bundeshaushalt","wasser","volatilitaet","gaesten","wim","impulse","schmidt"
"192","suchen","sieg","energiebranche","zulieferer","geschichte","debatten","vergleich","gemeinden","beginnt","notierten","oktober","fonds","aussenhandel","republik"
"193","systeme","koenigreichs","schaeden","ausblick","wahlen","erklaeren","regulierung","besteuerung","lacht","kaufen","uhr","bruttoinlandsprodukts","indikator","fluechtlingskrise"
"194","duesseldorf","prodi","angaben","a","vietnam","scheint","haeufig","kraft","fuehlt","erneut","airlines","oelpreis","bundesbank","grossen"
"195","school","politiker","gentechnisch","post","arabische","europas","bayernlb","aenderung","schreibt","standen","art","kommenden","umsaetze","sozialdemokratie"
"196","angestellten","tuerken","ziele","usa","street","forscher","gilt","grundsaetzlich","hand","werte","zehn","zinserhoehungen","private","habeck"
"197","group","jacques","netze","grossaktionaer","trade","erstens","konto","faelle","kamen","citigroup","chemnitz","langfristigen","deutschlands","lager"
"198","raet","aires","oekologische","firma","grenze","krise","vermoegens","zustaendigen","meter","kommenden","architekten","gemeinschaftswaehrung","hoehere","cduchefin"
"199","projekte","buerger","verbraucht","telekom","handel","ebene","kreditgeschaeft","renten","opfer","druck","samstag","aufwertung","vorquartal","rotgruene"
"200","rechner","juni","energieeffizienz","strategie","freihandel","moeglichkeiten","pro","fluechtlinge","raum","rally","mittelmeer","frankfurt","inland","vizekanzler"
