"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","personal","politiker","bedarf","gewinnwarnung","vietnam","perspektive","anleihe","kraft","kamen","tecdax","reisebueros","probleme","positiv","europawahl"
"190","raet","eugipfel","wald","groesster","grenze","erstens","gewerbeimmobilien","entlastung","satz","korrektur","halle","kommenden","private","fluechtlinge"
"191","besten","osteuropa","umweltminister","zehn","amerikanischer","wahrnehmung","fuenf","hauptgeschaeftsfuehrer","platz","vortag","uhr","turbulenzen","jahreshaelfte","wahlergebnis"
"192","technische","juni","strompreis","eads","indonesien","ebene","kreditwirtschaft","tarifrunde","gehen","volatilitaet","walter","vereinigten","schlechter","kanzlerkandidat"
"193","grossen","montag","projekt","werke","irans","entsteht","vonovia","bundeshaushalt","sass","europaeischen","kostet","zinspolitik","index","kurt"
"194","muenchen","sieg","umbau","kurs","transatlantischen","verstanden","langfristig","gemeinden","traegt","leitzinsen","ag","bankensystem","zuversicht","bundesrat"
"195","innovative","spaniens","projekte","umbau","irakischen","entwickeln","wohnungsbau","plaene","lacht","kommenden","passagiere","sparer","zew","genossen"
"196","angestellten","auslaendischen","gentechnik","china","kontrolle","scheint","zahlen","faelle","koerper","erneut","arbeiten","langfristigen","januar","wowereit"
"197","trend","athen","ziel","m","wall","theorie","wohneigentum","dringend","fuehlt","ausblick","qualitaet","kapital","positiven","cducsu"
"198","dienstleister","unsicherheit","versorgung","oracle","kerry","gehoert","anlagen","antraege","raus","bloomberg","wegen","oelpreis","hoeheren","delegierten"
"199","suchen","koenigreichs","temperaturen","tesla","demonstranten","erfahrungen","policen","mitarbeiter","opfer","billionen","projekt","issing","pandemie","huber"
"200","international","niederlande","klimaneutral","eon","staats","eindruck","vorstand","entsprechende","leser","aktuell","abitur","lehman","indikator","posten"
