"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","schneller","eumitgliedschaft","solaranlagen","groesster","proteste","wirtschaftlichen","kreditwirtschaft","vorgesehen","tuer","ausblick","madrid","bankensystem","positiv","roettgen"
"190","muenchen","politiker","energiebranche","zetsche","handel","veraendern","insgesamt","schutz","stimme","erneut","schleswigholstein","turbulenzen","hoeheren","delegierten"
"191","trend","europaparlament","projekt","a","kommunistischen","gemeinsame","gewinne","ii","hand","gaben","uldall","bruttoinlandsprodukts","drei","beust"
"192","transformation","spaniens","klimaziele","gewinne","kreml","ebene","vorstand","verpflichtet","her","kommenden","dresden","schritt","hierzulande","posten"
"193","kirch","berlusconis","bse","motors","handelskrieg","reden","gerade","vorsitzende","kamen","emerging","geld","franken","liegt","lager"
"194","projekte","parlaments","bedarf","umbau","provinz","forscher","konto","steuereinnahmen","traegt","korrektur","bvb","langfristigen","indikator","clement"
"195","technische","internationalen","mais","toyota","grenze","laengst","policen","gemeinden","fuehlt","entwicklung","van","issing","ifw","vizekanzler"
"196","jahren","region","studie","ausblick","buergerkrieg","funktionieren","fall","tarifrunde","platz","risiken","de","lehman","stiegen","kanzlerkandidat"
"197","arbeitsplatz","macron","leistung","zehn","hillary","gehoert","wohnungsmarkt","csu","lacht","citigroup","reisewarnung","europaeer","vorquartal","bundesrat"
"198","springer","montag","solar","strategie","scharon","erstens","pleite","faelle","sass","kursgewinnverhaeltnis","zehn","kommenden","index","amtszeit"
"199","moeglichkeiten","viktor","kernkraft","post","street","wahrnehmung","bayernlb","anspruch","vorbei","kraeftig","cook","fonds","industrieproduktion","wahlergebnis"
"200","anwendungen","polnische","schaeden","marge","irakkrieg","debatten","privatkunden","besteuerung","koerper","usboersen","menschen","christine","schlechter","abstimmung"
