"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","managern","politiker","strompreis","aufsichtsratschef","grenze","wahrnehmung","anleihe","hauptgeschaeftsfuehrer","kamen","korrektur","reisebueros","kommenden","positiv","wahlergebnis"
"190","technische","eugipfel","bedarf","gewinnwarnung","diktator","these","insgesamt","entlastung","satz","volatilitaet","uhr","probleme","schlechter","brandenburg"
"191","besten","montag","wald","zehn","transatlantischen","perspektive","fuenf","kraft","platz","vortag","halle","turbulenzen","jahreshaelfte","krampkarrenbauer"
"192","raet","osteuropa","umweltminister","china","amerikanischer","entsteht","gewerbeimmobilien","tarifrunde","gehen","tecdax","flug","zinspolitik","private","stimme"
"193","grossen","juni","projekt","groesster","kontrolle","eindruck","wohnungsbau","gemeinden","sass","leitzinsen","walter","vereinigten","zuversicht","huber"
"194","innovative","sieg","klimaneutral","tesla","wall","verstanden","wohneigentum","bundeshaushalt","traegt","erneut","passagiere","bankensystem","index","fluechtlinge"
"195","muenchen","spaniens","ziel","eads","indonesien","ebene","kreditwirtschaft","antraege","lacht","kommenden","ag","langfristigen","januar","kurt"
"196","trend","auslaendischen","umbau","kurs","irans","scheint","zahlen","faelle","fuehlt","europaeischen","kostet","sparer","zew","genossen"
"197","potenzial","athen","projekte","umbau","staats","erfahrungen","vonovia","plaene","koerper","ausblick","qualitaet","kapital","positiven","posten"
"198","angestellten","unsicherheit","versorgung","m","irakischen","gehoert","langfristig","dringend","genau","bloomberg","arbeiten","oelpreis","pandemie","cducsu"
"199","dienstleister","koenigreichs","gentechnik","oracle","demonstranten","zweitens","policen","richtlinie","raus","aktuell","wegen","issing","hoeheren","wowereit"
"200","suchen","niederlande","rohstoff","eon","kerry","theorie","anlagen","entsprechende","kilometer","billionen","projekt","anheben","indikator","schmidt"
