"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","unternehmensberater","rubel","opel","groesster","millionen","scheint","insgesamt","abschaffung","hand","kommenden","kultur","bankensystem","bundesbank","delegierten"
"190","ibm","eumitgliedschaft","energiebranche","gewinne","kreml","diejenigen","wohnungsmarkt","vorgesehen","tuer","ausblick","bewerbung","turbulenzen","september","rechten"
"191","suchen","europaparlament","gruener","zetsche","handel","wahrnehmung","kreditwirtschaft","bruessel","literatur","legten","dresden","bruttoinlandsprodukts","jahren","abstimmung"
"192","technische","politiker","solaranlagen","motors","irans","wirtschaftlichen","gewinne","vorsitzende","her","gaben","uldall","schritt","liegt","roettgen"
"193","projekte","spaniens","projekt","zehn","proteste","forscher","vorstand","anspruch","kamen","korrektur","schleswigholstein","kommenden","stiegen","vizekanzler"
"194","trend","berlusconis","bedarf","umbau","provinz","ebene","konto","ii","traegt","entwicklung","van","christine","drei","markus"
"195","anwendungen","parlaments","oekologische","toyota","handelskrieg","laengst","gerade","gemeinden","fuehlt","risiken","de","langfristigen","ifw","beust"
"196","arbeitsplatz","montag","versorgung","strategie","buergerkrieg","gemeinsame","policen","faelle","platz","emerging","bvb","franken","indikator","posten"
"197","jahren","internationalen","studie","ausblick","hillary","funktionieren","fall","tarifrunde","lacht","zinserhoehungen","menschen","issing","vorquartal","sprach"
"198","kirch","region","einsatz","a","scharon","gehoert","bayernlb","steuereinnahmen","sass","citigroup","reisewarnung","lehman","schlechter","clement"
"199","raet","macron","bse","ceo","street","verstanden","pleite","csu","opfer","kursgewinnverhaeltnis","zehn","europaeer","index","amtszeit"
"200","springer","viktor","solar","marge","irakkrieg","erstens","volumen","heil","vorbei","kraeftig","geld","fonds","industrieproduktion","schmidt"
