"","2001-01-01","2001-02-01","2001-03-01","2001-04-01","2001-05-01","2001-06-01","2001-07-01","2001-08-01","2001-09-01","2001-10-01","2001-11-01","2001-12-01","2002-01-01","2002-02-01","2002-03-01","2002-04-01","2002-05-01","2002-06-01","2002-07-01","2002-08-01","2002-09-01","2002-10-01","2002-11-01","2002-12-01","2003-01-01","2003-02-01","2003-03-01","2003-04-01","2003-05-01","2003-06-01","2003-07-01","2003-08-01","2003-09-01","2003-10-01","2003-11-01","2003-12-01","2004-01-01","2004-02-01","2004-03-01","2004-04-01","2004-05-01","2004-06-01","2004-07-01","2004-08-01","2004-09-01","2004-10-01","2004-11-01","2004-12-01","2005-01-01","2005-02-01","2005-03-01","2005-04-01","2005-05-01","2005-06-01","2005-07-01","2005-08-01","2005-09-01","2005-10-01","2005-11-01","2005-12-01","2006-01-01","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01","2015-05-01","2015-06-01","2015-07-01","2015-08-01","2015-09-01","2015-10-01","2015-11-01","2015-12-01","2016-01-01","2016-02-01","2016-03-01","2016-04-01","2016-05-01","2016-06-01","2016-07-01","2016-08-01","2016-09-01","2016-10-01","2016-11-01","2016-12-01","2017-01-01","2017-02-01","2017-03-01","2017-04-01","2017-05-01","2017-06-01","2017-07-01","2017-08-01","2017-09-01","2017-10-01","2017-11-01","2017-12-01","2018-01-01","2018-02-01","2018-03-01","2018-04-01","2018-05-01","2018-06-01","2018-07-01","2018-08-01","2018-09-01","2018-10-01","2018-11-01","2018-12-01","2019-01-01","2019-02-01","2019-03-01","2019-04-01","2019-05-01","2019-06-01","2019-07-01","2019-08-01","2019-09-01","2019-10-01","2019-11-01","2019-12-01","2020-01-01","2020-02-01","2020-03-01","2020-04-01","2020-05-01","2020-06-01","2020-07-01","2020-08-01","2020-09-01","2020-10-01","2020-11-01","2020-12-01","2021-01-01","2021-02-01","2021-03-01","2021-04-01","2021-05-01","2021-06-01","2021-07-01","2021-08-01","2021-09-01","2021-10-01","2021-11-01","2021-12-01","2022-01-01","2022-02-01","2022-03-01"
"18","warschau","brasiliens","brasilianische","tremonti","europaeische","tuerkei","ungarn","moskau","europa","psl","tuerkischen","bruessel","russland","fabius","peso","bruessel","ecevit","lula","cem","chávez","frankreich","landes","mexikos","nato","russischen","lateinamerika","tuerkische","land","laendern","parlament","tuerkischen","mrd","regierungschef","justiz","mitgliedstaaten","moskauer","tuerkische","settis","kaliningrad","bratislava","britischen","sarkozy","mrd","eu","moskau","europas","europaeischen","putins","euverfassung","schwania","tymoschenko","europa","politische","europaeischen","kwasniewski","brasiliens","juschtschenkos","blair","katalonien","lamys","premierminister","berlusconi","europaeische","sozialisten","kommission","bruessel","eukommission","politische","thaksins","russischen","politischer","russischer","europa","russland","staaten","viktor","reformen","premierminister","moskau","doharunde","afrika","cristina","tuerkei","tschechien","briten","tuerkei","reformen","tpg","verhandlungen","europa","tuerkischen","beziehungen","premier","erdogan","regierungschef","de","europaeische","premierminister","ungarn","kap","grossbritanniens","europaeer","polen","land","russen","russischen","italiener","polen","kiew","finanzminister","iwf","mrd","bruessel","g ","schweden","region","russland","russischen","korruption","europas","italien","volksabstimmung","italiens","korruption","sarkozy","papandreou","rom","premier","finanzminister","deniz","frankreich","britischen","nicolas","sarkozy","franzosen","le","fiskalpakt","madrid","franzoesischen","land","bruessel","athen","opposition","montenegro","verbleib","premier","land","minister","kritik","putin","paris","regierungschef","rechten","sieg","timoschenko","praesidenten","russen","tessin","land","kiew","bruessel","union","praesident","tuerkei","britische","premier","regierung","putins","nea","konservativen","briten","land","partei","stimmen","britische","le","mas","britische","pfund","christies","sanktionen","johnson","kurtulus","regierung","grossbritanniens","europa","erdogan","europaeischen","referendum","union","grossbritanniens","land","koenigreich","europaeer","pfund","europaeischen","mays","david","city","may","austritt","regierung","austritt","europaeischen","oede","nation","harte","binnenmarkt","aussenminister","europaeischen","zollunion","milliarde","harten","hammond","theresa","maerz","mays","aufschub","theresa","juni","premierministerin","hawes","koenigreich","premierminister","grossbritanniens","koenigreich","briten","deal","bruessel","sothebys","events","datum","sothebys","deal","reid","kommission","anstalt","histoire","europaeischen","bruessel","zulassung","pharmaunternehmen","ema","schotten","subventionen","eukommission","einigung","bruessel","hoffen","freigabe","binnenmarkt","jankowski","franzoesische","bruessel","odessa"
"19","russischen","tuerkischen","lira","dollar","foederation","tuerkischen","bruessel","polen","direktinvestitionen","laender","frankreich","menem","russischen","pesos","kommission","brasilien","niederlaender","sozialisten","ana","putin","milliarden","argentinien","italien","mann","parlament","premierminister","veto","argentinien","polen","frankreichs","spanischen","alstom","internationalen","land","bolkestein","nd","zloty","reformen","amtsenthebung","de","politische","italien","paris","politische","scor","britischen","bozkurt","verheugen","lateinamerika","steuerbehoerden","fox","mitgliedstaaten","bruessel","tuerkei","franzosen","frankreichs","istanbul","hampton","regierungschefin","niederlaendischen","premier","franzosen","europa","humala","argentinien","verdonk","landes","populismus","regierungschef","strausskahn","gilt","prodi","bruessel","politische","aires","bayrou","wahl","russischer","kopftuch","russen","caracas","aires","istanbul","suedafrika","frankreich","brown","parteien","russischen","cristina","irische","anwar","georgischen","eu","istanbul","bruessel","russlands","union","tuerkei","tschechischen","europa","irische","regierung","uefa","praesident","ukraine","regierung","john","schweizer","kirchner","beitritt","matt","roma","alleingang","europaeische","bauer","russland","frankreichs","hs","rehn","russischen","franzoesischen","regierung","praesident","italienische","praesident","premier","giulio","tuerkischen","rom","korolewska","mario","jones","vertrag","rehn","monti","national","athen","fiskalpakt","fiskalpakt","holland","spanischen","praesident","stimmen","regierungschef","landes","saakaschwili","regierungschef","paris","mailand","regierungschefs","kurs","silvio","urnengang","kirchners","italien","regierung","tuerkei","unabhaengigkeit","beziehungen","cazeneuve","regierung","regierung","aussenminister","praesident","salmond","wladimir","praesident","russen","mehrheit","bruessel","europa","london","konservativen","waehrung","grossbritannien","wahlen","regionen","fine","domroese","front","katalonien","europa","england","ukraine","davutoglus","verbleib","europa","renzi","brexitvotum","insel","europaeische","johnson","austritt","eukommission","frankreich","ankara","bruessel","regierung","verhandlungen","czyza","bruessel","barnier","erntehelfer","uebergangsphase","grossbritanniens","regierung","erdogan","brexitbefuerworter","europaeer","drechsler","grenze","europaeische","verhandlungen","premierministerin","kompromiss","vertrag","maerz","pfund","koenigreich","deal","theresa","autoindustrie","europaeische","ungeordneten","insel","premier","mehrheit","parlament","cummings","gewaessern","covid","reformen","verhandlungen","ende","einigung","aequivalenz","orbán","englands","premier","boris","johnson","woche","impfstoffs","briten","schweizer","ahmed","covid","briten","deutschland","nobelpreis","briten","premier","tsunami","hhla","bewohner"
"20","beobachter","putin","mrd","iwf","rasmussen","europaeischen","ministerpraesident","la","lateinamerika","real","argentinien","pesos","spanien","eukommission","real","land","niederlande","landes","brasiliens","spanien","polen","packer","dollar","europaeischen","konvent","praesident","frankreichs","solbes","russlands","umschuldung","platon","russland","franzosen","politische","regierung","frankreich","laender","europaeischen","aznar","spanischen","russland","europa","bankenkrise","russischen","mexiko","europaeischen","guelin","de","madrid","viktor","jacques","polen","spanien","erweiterung","tuerkei","michail","italien","jacques","moskau","moskau","cavaco","parlament","russlands","land","russischen","ungarn","politischen","italien","ruecktritt","sozialistischen","verfassung","praesidenten","russische","nicolas","bruesseler","politischen","demokratischen","moskau","islam","wto","franzosen","buenos","daenemark","brown","praesidenten","italien","erdogan","santarelli","medwedjew","politischen","suedafrika","polnischen","mbeki","iren","frankreichs","franzoesische","karimow","rand","regierung","magna","nicolas","land","wladimir","italien","heiligendamm","russische","europaeische","bip","island","libyen","premier","sarkozy","gordon","europaeer","budapest","opposition","rentenreform","korruption","fillon","italien","forums","zeitung","russland","europa","putin","goodyear","mailaender","frankreich","papandreou","nicolas","regierungschef","europa","paris","landes","heathrow","repsol","rajoy","parteien","baa","parlament","partei","sozialisten","veto","partei","tories","wahl","europa","angela","pierre","krise","ruecktritt","cristina","front","italien","lemièrre","erdogans","cameron","erdogan","krise","grossbritannien","europaparlament","vargas","gml","europa","schottische","land","westlichen","gas","land","sanktionen","koenigreich","britischen","nemzowa","anleger","diplomaten","stimmen","artur","polen","briten","sozialisten","referendum","europaeischen","westen","juni","austritt","insel","bruessel","land","premier","londoner","europaeischen","fox","schweiz","  ","premierministerin","malta","tories","tories","europaeischen","norden","jeanclaude","maerz","premierministerin","grossbritanniens","binnenmarkt","ausbeutung","may","brexits","eustaaten","premierministerin","vorbereitung","verhandlungen","carney","insel","einigung","regierung","theresa","verlaengerung","deal","kompromiss","labour","abkommen","europaeischen","england","londoner","mehrheit","partei","bruessel","verhandlungen","businessschools","norden","parlament","bruessel","aktienpaket","europaeer","neuwahlen","johnsons","france","parlament","koenigreich","ema","pharmaindustrie","britischen","luthers","niederlaendische","benjamin","australier","bailey","europa","wahlsonntag","dombrovskis","franzoesische","fendi","brexit","verhandlungen"
"21","finanzkrise","mexiko","erweiterung","waehrungsfonds","politische","praesident","koizumis","chirac","postkommunisten","finanzminister","italien","land","pedro","paris","kandidaten","parlament","lateinamerika","lateinamerika","spaniens","mexiko","raffarin","sch","argentinien","meirelles","politische","kandidat","sk","frankreichs","stoll","ungarische","kreml","paris","russischen","michail","chodorkowskij","parlament","mrd","ankara","russlands","praesident","de","kommission","russlands","chodorkowski","landes","bruessel","premier","polen","mexiko","oesterreich","eu","kommission","franzoesischen","referendum","polens","europaeischen","poroschenko","brasilien","politische","tuerkei","europaeischen","praesident","land","ungarn","europa","brasilien","juschtschenkos","moslems","thailand","ungarischen","bainimarama","tuerkischen","regierung","tories","bruessel","politische","frankreichs","russlands","zaleski","politische","labour","blackpool","politischen","ukraine","grossbritannien","nooyis","tuerkische","praesidenten","johnson","roemische","polens","harper","parlament","sarkozy","europaeische","paris","regierung","aguirre","rumaenien","nabucco","russlands","chávez","platini","partei","landes","bankgeheimnis","turiner","brown","landes","nabucco","putin","jobbik","europaeische","politische","lettland","berlusconis","staatspraesident","aussenminister","berlusconi","praesident","lettland","muammar","nicolas","laendern","medwedjew","investoren","russischen","frankreichs","frankreichs","parlament","sarkozy","nicolas","europa","kommission","paris","spanier","pasok","frankreichs","el","spanische","politiker","bruessel","britischen","premier","frankreich","senat","grillo","ayrault","ungarns","union","putin","letta","mindanao","la","jugendarbeitslosigkeit","russische","vučić","frankreich","gagliardi","paris","landes","renzi","pfaenden","koenigreich","regierung","initiative","sonntag","westen","umfragen","london","moskau","rubel","westen","sonntag","iglesias","akp","nationalisten","katalanen","beziehungen","regierung","praesident","marinopoulos","polens","land","le","londoner","city","brexitvotum","standort","kontinent","hollande","irische","mays","regierungschefs","tuerkische","parlament","pfund","mehrheit","bruessel","verlassen","finanzminister","deal","arbeiter","green","neuseeland","austritt","premierministerin","nissan","osteuropa","zollunion","brexits","odey","brexitverhandlungen","eugipfel","unterhaus","abgeordneten","iberia","abkommen","austrittsvertrag","verschiebung","steel","uebergangsphase","vereinigten","insel","koenigreich","pfund","premier","bailey","premierminister","fischerei","drosten","mitgliedstaaten","donnerstag","freihandelsabkommen","premierminister","verhandlungen","europaeischen","schaetzung","koenigreich","dover","bangladesch","europaeischer","toennies","v","patentschutz","dosen","premier","juni","regierung","warschau","gewinne","england","malischen","dup","polen"
"22","schwellenlaender","laender","union","bosporus","de","warschau","spanischen","tuerkischen","warschau","de","europaeischen","dollar","europaeischen","mrd","laendern","berlusconi","politischen","milliarden","parlament","putins","laender","josé","europaeischen","pdvsa","brasilia","reform","telkom","mrd","russischen","warschau","russischen","chavez","europaeischen","wladimir","yukosaffaere","bruessel","dollar","kasjanows","de","irland","laender","eukommission","tschechien","moskauer","akp","union","ratifizierung","russlands","blair","westlichen","investoren","staaten","europaeische","dudley","nationalen","bruessel","eustaaten","dollar","russland","franzoesischen","josé","land","politische","italiener","spanien","balkenende","petersburg","oesterreich","russen","dalos","europaeischen","rosales","davos","sozialistischen","portugiesen","frankreich","ziel","politiker","de","linke","frankreich","wahl","land","prodi","land","brasilianische","landes","italiener","land","premier","frankophonen","solschenizyn","klerk","irland","russland","europa","westen","tschechien","luxemburg","mol","zoellick","genf","regierung","brasiliens","moskau","bulgarien","volksabstimmung","russland","europaeischen","hatoyama","griechen","griechischen","kampf","abkommen","abkommen","ernte","turkmenistan","island","insel","fini","staatschef","zeitplan","premierminister","britischen","mediapart","europaeischen","rompuy","kosovo","bruessel","premier","berlusconis","moskau","polen","de","slowakei","spanischen","italien","europa","rom","waehler","spanien","klasse","reformen","vaduz","frankreichs","reformen","paris","praesidenten","evp","grossbritannien","dogan","tuerkischen","misuari","defend","partnerschaft","unterschreiben","kiew","europaeischen","europa","abhaengig","praesident","europaeische","tolja","praesidenten","koenigreichs","parlament","westen","tuerkei","london","frankreich","regierung","briten","grossbritanniens","neuwahlen","premier","potami","separatisten","land","frankreich","internationale","austritt","premier","carney","europaeischen","tuerkei","david","kontinent","koenigreich","koenigreich","europaeischen","premierministerin","koenigreich","erasmus","europaeische","europaeische","may","eustaaten","grossbritanniens","erdogan","fox","grossbritanniens","corbyn","of","kabinett","personal","back","uebergangsphase","union","verhandlungen","koenigreich","lewis","plahotniuc","europaeische","austritt","chaotischen","europaeer","briten","vertrag","abstimmung","brexits","austritt","bern","boris","koenigreich","nodealbrexit","may","koenigreich","konservativen","briten","england","vereinigten","europaeischen","stimmen","koenigreich","macron","england","brexits","abkommen","pfunds","europaeische","vakzin","britische","may","welt","referendum","polens","bevoelkerung","geostrategische","wichtigsten","brexit","kinder","genf","europa","nordirlandprotokoll","paris"
"23","politischen","freigabe","russland","istanbul","mrd","union","moskau","parlament","moskau","wirtschaftsminister","politische","argentino","banco","spanien","ungarn","praesidenten","iwf","bruessel","politische","praesident","dollar","investoren","russland","tuerkische","brasilien","le","russland","kandidaten","kommission","de","sezer","pdvsa","europaeische","landes","eukommission","parteien","praesident","russische","frankreich","frankreich","landes","verhandlungen","dollar","russlands","ankara","kommission","praesident","bosporus","europaeischen","eustaaten","kiew","beitritt","italien","schuessel","blair","revolution","politische","franzosen","union","wto","wladimir","paris","eukommission","russische","italien","baskischen","polen","land","politische","ungarns","frankreich","europaeischen","verfassung","bereit","russland","blairs","regierung","frankreich","ankara","oel","praesidenten","premier","praesidenten","landes","putins","premierminister","demokratie","premier","konservativen","moskau","auslaendische","konflikt","de","brown","schweinfurt","brown","england","landes","russischen","russische","cristina","italienische","landes","diplomat","abkommen","tiflis","wto","fluggesellschaft","madrid","bankgeheimnis","jewkurow","landes","premierminister","reynders","moodys","schweden","ozawa","praesident","neuwahlen","osze","angela","mailaender","insel","eustaaten","europa","korruption","belgien","land","putins","landes","napolitano","union","franzosen","grossbritannien","slowenien","island","umfragen","troika","pdl","verfassungsgericht","grossem","paris","europa","ruecktritt","london","russische","praesident","margaret","europaeischen","urlauber","aussenminister","italienischen","senn","le","weber","wirtschaftlich","grossbritannien","ukrainischen","landes","britischen","evp","franzoesische","russischer","baltischen","ukraine","devise","staat","ukrainekrise","ukraine","cameron","kiew","union","referendum","russlands","russen","insel","spaniens","umfragen","spanien","land","union","italien","juni","waehler","premier","boris","regierung","eubuerger","bratislava","referendum","eustaaten","polen","kontinent","theresa","zollunion","verhandlungen","koenigreich","parlament","theresa","referendum","moodys","brexitverhandlungen","europaeischen","kuenftigen","wto","boris","regierung","britische","grossbritannien","maerz","clearing","union","europaeischen","union","zollunion","brexits","europaeischen","koenigreich","mays","union","regierung","boris","kommission","neuwahlen","leyen","abkommen","wahl","referendum","binnenmarkt","freihandelsabkommen","handel","britische","dezember","ons","deal","koenigreich","briten","austritt","schatzkanzler","einigung","spekulationen","nutzen","zuber","zeitung","rutte","tschechien","zugang","verhandlungen","audrey","ministerpraesident","london","wittig","macron","donnerstag","herbst"
"24","kolotuchin","russlands","europa","privatisierung","bruesseler","russland","landes","waehrungsfonds","bruesseler","chile","praesident","dollarbindung","russische","praesident","europaeischen","edf","dervis","chirac","chirac","brasilianischen","waehrung","spanischen","gutierrez","ungarn","brasiliens","mexikos","politische","parlament","frankreich","ministerpraesident","michail","tschechien","de","putins","moskauer","glasjew","brasilien","ungarn","gus","bruessel","europaeischen","ankara","ungarn","ungarischen","barroso","eukommission","tschechien","premier","mrd","kommersant","ministerrat","bulgarien","moskau","verheugen","parlament","juschtschenko","amt","istanbuler","gerechtigkeitspartei","einigung","politische","brasilien","berlusconi","romano","frankreich","frankreichs","einstigen","rat","tim","region","kommission","praesident","regierungschefs","bruessel","eulaender","juschtschenko","royal","journalismus","mustafa","kandidatur","polen","russische","berlusconis","moskau","kampala","politischen","premier","giuseppe","landes","europaeischen","politische","morales","kreml","neuwahlen","suedafrika","gefolgschaft","italien","europaeischen","landes","premier","london","ungarische","begley","jahrestag","auslaendischen","nabucco","liess","volksentscheid","schweiz","polen","papandreou","premier","parlament","paris","iwf","finanzminister","ukraine","europaeischen","borg","estland","barcelona","erklaert","premier","italiener","korruption","josé","parlament","italienische","landes","timoschenko","politische","david","haushaltsdisziplin","wahl","ungarische","hollandes","frankreichs","syriza","wahl","madrid","hilfe","opposition","montis","opposition","regierungschef","pier","europaeischen","praesident","françois","europaeer","medien","widerstand","grossbritannien","wahl","druck","land","volk","grenzgaenger","wladimir","hollande","russlands","cameron","krim","london","stimmen","landes","region","land","abstimmen","paris","land","regierung","rzchiladse","tayyip","russische","konservative","spanien","erdogans","russland","ankara","bruessel","david","europaeischen","insel","front","premier","vereinigte","cameron","union","regierung","juni","  ","abstimmung","regierung","vereinigten","polnischen","  ","cameron","maehlmann","landes","koenigreich","manchester","kent","barnier","zoll","britischer","abkommen","tuerkische","europas","notfallplaene","falle","maerz","nordirland","nordirland","briten","londoner","ungeordneten","europaeischen","harten","may","harten","klippe","premierminister","harten","chefin","vertrag","dezember","unterhaus","deal","schmieding","finnland","versprach","finnland","ruge","land","uk","premier","koenigreich","einigung","harten","fischer","deal","insel","regierung","dosen","abiy","melbourne","eukommission","cannabis","deutschland","morawiecki","tschentscher","energiepolitik","europa","singt"
"25","mexiko","tuerkische","waehrung","tuerkischen","politischen","chirac","auslaendische","real","spanien","fabius","lamy","jospin","daenen","sozialisten","italienischen","nationalen","frankreichs","ecevits","istanbul","zloty","real","paris","madrid","krise","venezuelas","pesos","yukos","europaeischen","entscheidung","abra","haltung","staat","abramowitsch","reformen","spanien","yukos","bruessel","michail","parlamentswahlen","duplouich","krise","bruesseler","damaligen","verheugen","berlusconi","euverfassung","eustaaten","yuganskneftegaz","frankreich","ukrainische","putins","russlands","jacques","krise","regierung","mandelson","kiew","zeitung","kiew","europaeische","tuerkei","mexiko","europaeischen","balkenende","ferrovial","haag","vorgehen","wegen","mexiko","gegenueber","abkommen","franzoesische","premier","kanada","kolumbiens","korruption","paris","jelzin","wahl","tuerkischen","neuwahlen","praesidenten","italiener","slowenen","polnische","staaten","eu","ukraine","kampf","frankreich","slowenien","politischen","ukraine","tuerkische","immigranten","wladimir","europa","ubs","vertrag","kriminalitaet","betreiben","wtobeitritt","russlands","medwedjew","angriffe","wien","kraft","vertrag","bruessel","laendern","griechischen","briten","grossbritannien","griechenland","eulaender","irland","fatto","reform","spanien","bruessel","eukommissar","vertreter","britischen","nicolas","stimmen","kudrin","italienischen","bruessel","sarkozy","rom","staatspraesident","polen","muesse","wahlen","russland","frankreichs","nicolas","ukraine","rajoy","rumaenien","fuehren","griechenland","fidesz","regierungschefs","leggewie","politische","wahl","rom","hollandes","opposition","politik","amt","enttaeuscht","berlusconi","land","ruecktritt","europa","barcelona","ukrainischen","schottlands","franzoesische","moskau","chodorkowskij","grossbritannien","lloyds","schweiz","reformen","stimmen","parteien","moskaus","praesident","waehrung","land","tuerkischen","mehrheit","westen","praesidenten","separatisten","erdogan","beckenbauer","westen","koenigreich","freihandelsabkommen","umfragen","helaba","premierminister","polen","votum","zugang","schulz","carney","parlament","parlament","europas","erdogan","polens","donegal","labour","hammond","vereinigten","pfund","insel","binnenmarkt","brexitverhandlungen","bekannt","vereinigte","dienstleistungen","may","europaeische","irland","tage","koenigreich","deal","theresa","brexits","ungeordneter","corbyn","ungeordneten","brexits","carney","eustaaten","nodealbrexit","handelsabkommen","grossbritanniens","juncker","insel","labourpartei","verlaengerung","europaeischen","januar","nordirland","vorschlaege","mittwochnachmittag","slogans","london","of","parlament","insel","irland","briten","frankreich","grossbritannien","brexit","nszeit","zugang","regierung","parlament","streit","gazastreifen","zemmour","montag","laendern","beziehungen","schweiz","emmanuel"
"26","nukaga","politische","ecevit","eu","laender","ljubljana","ibex","praesident","madrid","warschau","maduro","frankreich","franzosen","telefónica","europa","eukommission","konvent","jeanmarie","kemal","abkommen","paris","frankreich","santander","europa","polen","polen","mrd","de","europa","argentiniens","politische","politische","agrarsubventionen","kreml","kompromiss","kommission","union","italienischen","raffarin","mitgliedstaaten","reformen","abkommen","premier","verheugens","mexikanische","frankreichs","hart","bruessel","europa","ungarischen","staaten","franzosen","mexiko","de","alexej","russlands","putin","eustaaten","putin","praesident","ukrainische","putins","landes","bood","parlament","villepin","auslaendischen","regierungen","krise","praesident","destaing","rts","tuerkei","kolumbien","russische","moskau","vorkoetter","labour","streit","zyperns","david","italienischen","praesident","suedafrikas","reformen","nooyi","gewaehlt","ankara","liess","vorgaenger","tusk","georgiens","sharif","frankreich","sarkozys","skinner","praesident","russische","europaeischen","frankreich","parlament","medwedjew","islaender","bajnai","putin","schweden","margot","rumaenien","haag","informationsaustausch","bruessel","britische","britische","schweizer","regierungschefs","osteuropa","rund","investoren","russland","aussenminister","frankreichs","proteste","josé","polen","berlusconis","putin","italiener","josé","ministerpraesident","politische","russland","natalja","le","abloesung","briten","pen","markatos","françois","russland","niederlanden","russische","land","rompuy","mehrheit","union","moskau","britische","mario","wahlkampf","freitag","frankreichs","landes","asli","cristina","reformen","parlament","serbiens","buhar","wirtschaftliche","briten","eukommission","rompuy","haager","lukaschenko","national","russlands","annaeherung","bruessel","europa","regierung","cooper","putin","insel","wahl","regierung","staat","putin","spanien","abstimmung","italiener","kreml","frankreich","koenigreich","folgen","handel","land","verhandlungen","carney","polens","konservative","brompton","tusk","europa","pfund","tuerkei","tayyip","europa","zoelle","austritt","europaeische","tories","johnson","verhandlungen","verhandlungen","land","johnsons","irischen","eustaaten","boris","geklaert","deal","insel","bruessel","regierung","abgeordneten","eukommission","austritt","abgeordneten","abkommen","euaustritt","maerz","insel","harten","stimmen","grenze","corbyn","cameron","koenigreich","europaeer","beziehung","pfund","auslaendischen","uebergangsperiode","vertragsverletzungsverfahren","euratspraesident","aequivalenzentscheidungen","britischen","la","kommission","pfund","europaeische","besetzen","europaeischen","schriften","la","pen","land","verteilt","handelsabkommen","ausgesetzt","galt","paris","regierung","aufnahme","fluechtlinge"
"27","polnische","bruessel","mercosur","premier","argentinien","russlands","jospin","argentinienkrise","staat","paris","polen","opposition","portugal","eu","union","lionel","toledo","mexiko","santander","de","cardoso","lateinamerika","tuerkische","entwicklungslaender","miller","solbes","europaeischen","eufinanzminister","praesident","freispruch","guel","minsk","aussenministerin","kremls","chodorkowski","wahlen","mbeki","politische","region","papadopoulos","griechische","land","landes","yukos","tuerkische","sozialisten","russland","yukos","bruessel","dollar","privatisierung","landes","mitgliedstaaten","sozialisten","françois","verhandlungen","slowakei","bruessel","welthandelsabkommen","erweiterung","gas","rue","italiens","silvio","bruessel","erweiterung","italiener","internationale","opposition","de","gaz","wladimir","muesse","labour","italienische","parlament","balkenende","nationalversammlung","franzoesische","praesidenten","reformen","putins","sanader","russlands","stimmen","frankreichs","bruessel","berlusconi","politischen","volksabstimmungen","pakt","abchasien","georgiens","eu","premierminister","bp","davos","athen","italien","europaeer","polen","parlament","evp","staat","regierungschef","praesident","steueroasen","region","islands","montag","italien","britischen","pfund","franzoesische","gespraeche","grossbritannien","tuerkische","berschens","franzoesischen","euro","medwedjew","gas","spanien","roberto","edmund","russische","merkel","regierungschef","politische","italiener","bruessel","pub","europaeischen","gespraechspartner","kurzem","kandidaten","europa","bodenstaendigkeit","frankreichs","gleichen","zaehlenden","griechische","camerons","mario","aussenminister","franzoesische","mehrheit","reformen","wichtigen","praesident","italien","politischen","linken","boudou","italienischen","justiz","wladimir","schottlands","van","kritisierte","russischen","politische","haag","montebourg","moskau","praesidenten","putins","bulgarien","franzoesischen","labour","poroschenko","grossbritanniens","koenigreich","groessten","moskau","front","janukowitsch","di","sozialisten","putins","psoe","front","warschau","europa","pen","folgen","euaustritt","regierung","wirtschaft","parteitag","parlament","renzi","parlaments","juni","union","warschau","grossbritanniens","konservative","binnenmarkt","londoner","junckers","labour","ernte","juncker","ausbildungsplaetze","londoner","austritts","sunderland","ankara","regierung","bmw","grossbritanniens","euaustritt","firmen","union","mays","unterhaus","nordirland","referendum","sitz","vorbereitet","wettbewerbsfaehigkeit","grossbritanniens","mehrheit","schaden","irland","verspricht","land","leyen","brexitreferendum","kommissionspraesidentin","kommission","paris","leyen","street","abkommen","verhandlungen","auktion","dombrovskis","weihnachten","widerstand","katze","robert","schottischen","handel","viebig","geimpft","weltweite","martina","umgerechnet","weinen","nordirischen","europaeischen","koenigreich","abdullah"
