"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","muenchen","eugipfel","leistung","oracle","grenze","migration","fuenf","mitarbeiter","satz","europaeischen","woche","vereinigten","bundesbank","posten"
"190","grosse","parlamentswahl","bedarf","gewinnwarnung","transatlantischen","erfahrungen","langfristig","gemeinden","kamen","erneut","arbeiten","powell","stiegen","delegierten"
"191","personal","unsicherheit","versorgung","verluste","diktator","westen","kreditwirtschaft","hauptgeschaeftsfuehrer","sass","kommenden","ag","bruttoinlandsprodukts","schrumpfen","bundesrat"
"192","dienstleister","politiker","herstellung","eon","indonesien","ebene","ey","faelle","platz","kursziel","qualitaet","kommenden","schlechter","rechts"
"193","technische","athen","eegumlage","aufsichtsratschef","wall","scheint","mietendeckel","notwendig","leser","entwicklung","kostet","kapital","positiven","kraft"
"194","grossen","leyen","rohstoff","umbau","demonstranten","erstens","vonovia","plaene","traegt","ausblick","projekt","bankensystem","hoeheren","fluechtlingspolitik"
"195","bewerber","montag","nutzung","groesster","irans","verstanden","vorstand","antraege","gehen","leitzinsen","walter","sparer","liegt","wahlergebnis"
"196","roboter","spaniens","temperaturen","m","amtszeit","wahrnehmung","policen","warnte","fuehlt","korrektur","halle","zinspolitik","indikator","schmidt"
"197","trend","mays","ziel","zehn","kontrolle","gehoert","wohnraum","bruessel","lacht","zinserhoehungen","abitur","langfristigen","private","europawahl"
"198","raet","koenigreichs","coemissionen","airline","unterstuetzung","gut","konto","bundeshaushalt","literatur","volatilitaet","uhr","oelpreis","vorquartal","kanzlers"
"199","suchen","juni","oekologische","post","indiens","laengst","gewerbeimmobilien","anspruch","koerper","bloomberg","fach","issing","index","guttenberg"
"200","arbeitsplatz","rubel","kunden","zetsche","davos","modernen","bayernlb","tarifrunde","ruft","gaben","business","lehman","pandemie","sprach"
