"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","raet","eugipfel","transformation","gewinnwarnung","amerikanischer","perspektive","anleihe","kraft","satz","vortag","halle","probleme","jahreshaelfte","kurt"
"190","bewerber","politiker","umweltminister","groesster","grenze","ebene","fuenf","hauptgeschaeftsfuehrer","platz","tecdax","woche","turbulenzen","private","bundesrat"
"191","technische","osteuropa","rohstoffen","eads","indonesien","entsteht","gewerbeimmobilien","entlastung","kamen","volatilitaet","uhr","kommenden","schlechter","genossen"
"192","besten","juni","strompreis","zehn","irans","erstens","kreditwirtschaft","bundeshaushalt","gehen","korrektur","walter","vereinigten","zuversicht","brandenburg"
"193","muenchen","sieg","projekt","kurs","transatlantischen","wahrnehmung","vonovia","gemeinden","sass","kommenden","ag","zinspolitik","bundesbank","wowereit"
"194","innovative","spaniens","umbau","umbau","diktator","verstanden","langfristig","tarifrunde","traegt","europaeischen","qualitaet","bankensystem","index","europawahl"
"195","grossen","auslaendischen","gentechnik","oracle","irakischen","erfahrungen","zahlen","plaene","lacht","leitzinsen","arbeiten","sparer","zew","cducsu"
"196","angestellten","unsicherheit","temperaturen","m","kerry","scheint","anlagen","faelle","leser","erneut","kostet","langfristigen","januar","wahlergebnis"
"197","dienstleister","athen","projekte","eon","kontrolle","theorie","policen","mitarbeiter","fuehlt","ausblick","projekt","kapital","positiven","kanzlerkandidat"
"198","trend","montag","versorgung","werke","wall","entwickeln","wohneigentum","dringend","koerper","bloomberg","abitur","oelpreis","hoeheren","huber"
"199","suchen","koenigreichs","ziel","china","demonstranten","gehoert","vorstand","antraege","raus","billionen","passagiere","anheben","indikator","posten"
"200","potenzial","niederlande","rohstoff","airline","staats","eindruck","ey","bruessel","literatur","zinserhoehungen","fach","lehman","pandemie","delegierten"
