"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","konzern","sanktionen","ziel","china","diktator","eindruck","sparkasse","zeitarbeit","platz","stratege","uhr","zinspolitik","liegt","fdpchef"
"190","besten","harten","klimaneutral","tesla","kontrolle","verstanden","experten","entlastung","kamen","kursziel","flaeche","kommenden","binnennachfrage","europawahl"
"191","managern","juni","strompreis","aufsichtsratschef","amerikanischer","zweitens","zahlen","buerokratie","satz","volatilitaet","reisebueros","turbulenzen","schlechter","sozialdemokratischen"
"192","raet","montag","wald","groesster","polizei","entsteht","depot","kraft","gehen","leitzinsen","halle","probleme","jahreshaelfte","bundesrat"
"193","suchen","eugipfel","kanada","allianz","staats","wettbewerb","wohneigentum","erforderlich","sass","erneut","flug","vereinigten","index","brandenburg"
"194","technische","osteuropa","europa","gewinnwarnung","vietnam","perspektive","anleihe","gemeinden","traegt","vortag","walter","langfristigen","deutschlands","ergebnis"
"195","grossen","sieg","umweltminister","umbau","grenze","scheint","insgesamt","bundeshaushalt","lacht","tecdax","kilometer","bankensystem","positiven","huber"
"196","innovative","koenigreichs","projekte","eads","wall","ebene","fuenf","richtlinie","fuehlt","kommenden","art","sparer","zuversicht","krampkarrenbauer"
"197","international","auslaendischen","projekt","kurs","indonesien","these","kreditwirtschaft","entsprechende","koerper","europaeischen","ag","kapital","zew","wagenknecht"
"198","muenchen","athen","klimaneutralitaet","m","irans","theorie","policen","antraege","genau","bloomberg","kostet","oelpreis","hoeheren","kurt"
"199","trend","spanische","umbau","oracle","irakischen","gehoert","anlagen","faelle","kilometer","ausblick","wegen","sinken","pandemie","fluechtlinge"
"200","chancen","unsicherheit","teil","eon","demonstranten","erfahrungen","langfristig","tarifrunde","land","billionen","film","schocks","januar","genossen"
