"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","springer","streit","bse","motors","buergerkrieg","scheint","gerade","steuereinnahmen","meter","emerging","uldall","franken","drei","clement"
"190","trend","parlaments","schaeden","umbau","provinz","ebene","immobilienpreise","csu","tuer","dividenden","geld","bruttoinlandsprodukts","ausfallen","delegierten"
"191","raet","internationalen","projekt","ausblick","hillary","gemeinsame","fall","tarifrunde","her","rally","bvb","issing","hoeheren","wahlergebnis"
"192","arbeitsplatz","politiker","meer","nachfrage","grenze","erstens","policen","gemeinden","traegt","erneut","dresden","teuerung","index","vizekanzler"
"193","krise","spaniens","netze","firma","scharon","erklaeren","verkaeufer","anfrage","fuehlt","kommenden","madrid","turbulenzen","liegt","lager"
"194","moeglichkeiten","region","automobilindustrie","a","handel","laengst","konto","besteuerung","kamen","entwicklung","reisewarnung","schritt","indikator","schmidt"
"195","technische","europaparlament","waerme","toyota","street","gehoert","privatkunden","vorsitzende","hand","korrektur","van","lehman","hierzulande","amtszeit"
"196","projekte","seite","oekologische","zehn","irakkrieg","forscher","insgesamt","steinbrueck","lacht","kraeftig","zehn","langfristigen","vorquartal","bundesrat"
"197","verdienen","polnische","kunden","diesel","geschichte","debatten","bayernlb","anspruch","sass","risiken","cook","kommenden","schlechter","sprach"
"198","besten","prodi","einsatz","post","kommunistischen","veraendern","zertifikate","faelle","opfer","notierten","studiums","europaeer","deutschlands","posten"
"199","zeit","viktor","gazprom","gewinne","kreml","wahrnehmung","verzinsung","schutz","platz","usboersen","wirtschaftlich","fonds","kommende","peer"
"200","dienste","juni","bedarf","flugzeuge","israelis","zweitens","wohnungsmarkt","tarifvertrag","ruft","druck","de","tokio","stiegen","nahles"
