"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","ibm","of","solaranlagen","verluste","kommunistischen","scheint","insgesamt","antraege","leser","kommenden","fach","schritt","ifw","guttenberg"
"190","technische","politiker","solar","airline","handel","forscher","ey","ba","tuer","korrektur","mitarbeiter","sparer","bundesbank","koalitionsverhandlungen"
"191","suchen","rubel","versorgung","aufsichtsratschef","islamisten","verstanden","mietendeckel","vorgesehen","traegt","ausblick","business","kapital","liegt","spahn"
"192","marken","eumitgliedschaft","afrika","marge","proteste","wahrnehmung","vorstand","hauptgeschaeftsfuehrer","kamen","zinserhoehungen","madrid","bruttoinlandsprodukts","september","posten"
"193","raet","koenigreichs","bedarf","strategie","millionen","laengst","konto","abschaffung","literatur","kursziel","halle","bankensystem","indikator","bundesrat"
"194","projekte","spaniens","kernkraft","umbau","provinz","ebene","gewinne","bruessel","sass","volatilitaet","dresden","kommenden","stiegen","abstimmung"
"195","unternehmensberater","sunak","oekologisch","zehn","uhr","gemeinsame","vonovia","notwendig","her","entwicklung","sonntag","langfristigen","gestiegenen","schwarzgelb"
"196","jahren","montag","temperaturen","zetsche","meer","diejenigen","gerade","anspruch","fuehlt","gaben","bewerbung","franken","schrumpfen","amtszeit"
"197","trend","region","einsatz","cashflow","buergerkrieg","gehoert","pleite","faelle","lacht","legten","van","issing","jahren","sprach"
"198","arbeitsplatz","berlusconis","energiebranche","a","handelskrieg","veraenderung","policen","gemeinden","platz","kursgewinnverhaeltnis","uldall","lehman","schlechter","roettgen"
"199","grosse","parlaments","opel","ausblick","ukrainischen","funktionieren","bayernlb","ii","ruft","sp","schleswigholstein","oelpreis","vorquartal","beust"
"200","roboter","viktor","oekologische","motors","hillary","erstens","fall","bundeshaushalt","opfer","emerging","august","europaeer","drei","schmidt"
