"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","muenchen","leyen","rohstoffen","eads","irakischen","entwickeln","fuenf","hauptgeschaeftsfuehrer","satz","kursziel","halle","bruttoinlandsprodukts","liegt","genossen"
"190","raet","eugipfel","bedarf","gewinnwarnung","grenze","theorie","langfristig","notwendig","kamen","entwicklung","woche","turbulenzen","vorquartal","bundesrat"
"191","innovative","sieg","strompreis","groesster","handel","ebene","wohnraum","gemeinden","platz","kommenden","arbeiten","vereinigten","zuversicht","posten"
"192","angestellten","auslaendischen","gentechnik","kurs","transatlantischen","erfahrungen","gewerbeimmobilien","faelle","sass","korrektur","ag","kommenden","januar","kraft"
"193","bewerber","unsicherheit","versorgung","oracle","demonstranten","scheint","anlagen","plaene","gehen","europaeischen","qualitaet","zinspolitik","schlechter","wahlergebnis"
"194","roboter","athen","transformation","m","unterstuetzung","erstens","vonovia","mitarbeiter","traegt","erneut","uhr","bankensystem","bundesbank","huber"
"195","dienstleister","juni","rohstoff","umbau","wall","verstanden","policen","tarifrunde","leser","leitzinsen","kostet","sparer","private","europawahl"
"196","grossen","montag","umbau","eon","diktator","wahrnehmung","vorstand","warnte","lacht","volatilitaet","walter","kapital","positiven","cducsu"
"197","trend","spaniens","nutzung","zehn","kontrolle","gut","ey","entlastung","fuehlt","ausblick","projekt","langfristigen","indikator","delegierten"
"198","technische","koenigreichs","projekt","airline","irans","gehoert","mietendeckel","antraege","koerper","zinserhoehungen","abitur","oelpreis","hoeheren","kanzlerkandidat"
"199","suchen","mays","eegumlage","china","indiens","laengst","wohneigentum","richtlinie","literatur","bloomberg","fach","lehman","index","fdpchef"
"200","arbeitsplatz","niederlande","ziel","werke","staats","veraenderung","konto","bundeshaushalt","opfer","billionen","business","issing","pandemie","fluechtlingspolitik"
