"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","schneller","seite","studie","firma","handel","stellen","gewinne","anfrage","stimme","ausblick","schleswigholstein","bip","ausfallen","delegierten"
"190","kirch","politiker","mais","zetsche","buergerkrieg","ebene","vorstand","steuereinnahmen","tuer","erneut","uldall","bruttoinlandsprodukts","drei","kanzlerkandidat"
"191","technische","berlusconis","bse","umbau","provinz","gemeinsame","gerade","tarifrunde","hand","gaben","geld","turbulenzen","hoeheren","clement"
"192","trend","parlaments","schaeden","motors","spannungen","funktionieren","policen","schutz","fuehlt","emerging","bvb","franken","hierzulande","vizekanzler"
"193","springer","spaniens","projekt","a","hillary","gehoert","fall","csu","her","korrektur","dresden","schritt","indikator","amtszeit"
"194","arbeitsplatz","internationalen","bedarf","toyota","grenze","forscher","konto","gemeinden","kamen","entwicklung","madrid","issing","liegt","lager"
"195","projekte","europaparlament","automobilindustrie","ausblick","scharon","laengst","verkaeufer","vorsitzende","traegt","kommenden","reisewarnung","langfristigen","vorquartal","posten"
"196","moeglichkeiten","region","kunden","zehn","kommunistischen","erstens","wohnungsmarkt","faelle","platz","risiken","zehn","lehman","index","wahlergebnis"
"197","einsatz","viktor","einsatz","gewinne","street","veraendern","privatkunden","anspruch","lacht","kraeftig","van","europaeer","stiegen","schmidt"
"198","raet","polnische","meer","post","irakkrieg","wahrnehmung","insgesamt","besteuerung","sass","kursgewinnverhaeltnis","cook","kommenden","deutschlands","bundesrat"
"199","verdienen","montag","oekologische","marge","kreml","debatten","bayernlb","steinbrueck","ruft","notierten","de","fonds","industrieproduktion","sprach"
"200","krise","prodi","gazprom","diesel","geschichte","reden","pleite","verpflichtet","vorbei","druck","wirtschaftlich","tokio","schlechter","abstimmung"
