"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","zeit","region","kernkraft","verluste","israelis","laengst","leasing","gemeinden","schaut","kraeftig","madrid","turbulenzen","juli","zustimmung"
"190","verdienen","sieg","venezuela","aufsichtsratschef","putins","zweitens","tabelle","ii","tuer","volatilitaet","winter","tokio","dynamik","habeck"
"191","systeme","spaniens","neue","flugzeuge","wahl","scheint","verdienen","grundsaetzlich","beginnt","korrektur","dfb","oelpreis","jahresende","spahn"
"192","wettbewerber","internationalen","japan","chef","islam","erklaeren","vergleich","kraft","lacht","kaufen","samstag","wim","impulse","peer"
"193","suchen","politiker","schaeden","ausblick","geschichte","wirtschaft","konto","vereinbart","fuehlt","notierten","airlines","fonds","indikator","republik"
"194","school","koenigreichs","oekologische","a","vietnam","debatten","haeufig","bundeshaushalt","wasser","erneut","adidas","zinserhoehungen","umsaetze","schmidt"
"195","angestellten","prodi","netze","post","wahlen","gemeinsame","bayernlb","aenderung","schreibt","kommenden","oktober","bruttoinlandsprodukts","private","fluechtlingskrise"
"196","duesseldorf","tuerken","gentechnisch","firma","militaerisch","europas","regulierung","besteuerung","kamen","standen","zehn","kommenden","hoehere","grossen"
"197","verantwortung","jacques","angaben","grossaktionaer","grenze","erstens","gilt","faelle","meter","werte","art","langfristigen","bundesbank","sozialdemokratie"
"198","raet","aires","hohen","telekom","street","krise","kreditgeschaeft","zustaendigen","hand","rally","mittelmeer","inflationsraten","deutschlands","lager"
"199","group","juni","ziele","usa","handel","wahrnehmung","vermoegens","renten","ruft","citigroup","chemnitz","gemeinschaftswaehrung","vorquartal","cduchefin"
"200","projekte","buerger","verbraucht","strategie","trade","ebene","pro","neuverschuldung","opfer","druck","architekten","frankfurt","gut","rotgruene"
