"","Topic 1: Corporate Culture","Topic 2: EU Conflicts","Topic 3: Energy & Climate Change Mitigation","Topic 4: Companies & Markets","Topic 5: Geopolitics","Topic 6: Society","Topic 7: Financial Markets I","Topic 8: German Politics I","Topic 9: Miscellaneous","Topic 10: Financial Markets II","Topic 11: Leisure & Hospitality","Topic 12: Central banks","Topic 13: German Economy","Topic 14: German Politics II"
"189","krise","parlaments","energiebranche","umbau","hillary","scheint","fall","vorgesehen","meter","volatilitaet","van","issing","ausfallen","delegierten"
"190","trend","spaniens","projekt","motors","grenze","gemeinsame","bayernlb","vereinbart","wasser","kommenden","reisewarnung","turbulenzen","liegt","clement"
"191","raet","internationalen","automobilindustrie","toyota","scharon","stellen","privatkunden","gemeinden","traegt","dividenden","corona","bruttoinlandsprodukts","index","wahlergebnis"
"192","projekte","politiker","kunden","ausblick","handel","erklaeren","zertifikate","tarifrunde","kamen","erneut","madrid","lehman","hoeheren","lager"
"193","arbeitsplatz","region","golf","a","provinz","ebene","konto","besteuerung","her","korrektur","cook","bankensystem","inflation","posten"
"194","nachhaltigkeit","europaparlament","gazprom","firma","irakkrieg","laengst","emittenten","steinbrueck","hand","rally","staatsanwaltschaft","schritt","hierzulande","bundesrat"
"195","moeglichkeiten","maerz","bedarf","diesel","street","erstens","verzinsung","vorsitzende","fuehlt","kraeftig","studiums","europaeer","indikator","peer"
"196","technische","streit","subventionen","zehn","proteste","debatten","haeufig","schaeuble","lacht","usboersen","zehn","langfristigen","vorquartal","amtszeit"
"197","verdienen","prodi","kueste","nachfrage","geschichte","zweitens","tabelle","anspruch","beginnt","notierten","uhr","kommenden","kommende","nahles"
"198","zeit","polnische","tankstellen","flugzeuge","israelis","wahrnehmung","verkaeufer","faelle","platz","entwicklung","studierende","fonds","oelpreis","schmidt"
"199","besten","juni","einsatz","post","islam","forscher","verdienen","tarifvertrag","opfer","druck","hoteliers","tokio","deutschlands","vizekanzler"
"200","dienste","tuerken","netze","gewinne","wahl","veraendern","wohnungsmarkt","verpflichtet","vorbei","risiken","stadien","oelpreis","spuerbar","sozialdemokratie"
